Time,Id
10.323,-0.006142466
10.324,-0.00615712
10.325,-0.006170057
10.326,-0.006180917
10.327,-0.006190003
10.328,-0.006198009
10.329,-0.006204824
10.33,-0.006210863
10.331,-0.006216016
10.332,-0.006220697
10.333,-0.006224825
10.334,-0.006228205
10.335,-0.006231723
10.336,-0.006234299
10.337,-0.006237263
10.338,-0.006239646
10.339,-0.006241613
10.34,-0.006243524
10.341,-0.006245269
10.342,-0.006246627
10.343,-0.006248095
10.344,-0.006249231
10.345,-0.00625045
10.346,-0.006251364
10.347,-0.006252638
10.348,-0.006253829
10.349,-0.006254522
10.35,-0.006255492
10.351,-0.00625635
10.352,-0.006256988
10.353,-0.006257708
10.354,-0.006258428
10.355,-0.006259065
10.356,-0.006259813
10.357,-0.006260201
10.358,-0.006260838
10.359,-0.006261004
10.36,-0.006261835
10.361,-0.006262112
10.362,-0.006262445
10.363,-0.006263054
10.364,-0.006263248
10.365,-0.006263802
10.366,-0.006263858
10.367,-0.006264578
10.368,-0.006264772
10.369,-0.006265215
10.37,-0.006265769
10.371,-0.006266212
10.372,-0.006266019
10.373,-0.006266683
10.374,-0.006266794
10.375,-0.00626685
10.376,-0.006267265
10.377,-0.006267265
10.378,-0.006267708
10.379,-0.006268235
10.38,-0.006268401
10.381,-0.006268761
10.382,-0.006268761
10.383,-0.006269398
10.384,-0.006269426
10.385,-0.00626962
10.386,-0.006269814
10.387,-0.006270146
10.388,-0.006270174
10.389,-0.006270368
10.39,-0.006270645
10.391,-0.006271005
10.392,-0.006270756
10.393,-0.006271143
10.394,-0.006271199
10.395,-0.006271337
10.396,-0.006271698
10.397,-0.006271698
10.398,-0.00627203
10.399,-0.006272168
10.4,-0.006272612
10.401,-0.006195073
10.402,-0.005525588
10.403,-0.004528245
10.404,-0.003074394
10.405,-0.001581594
10.406,-0.000630985
10.407,-0.00021772
10.408,-7.00661E-05
10.409,-2.07558E-05
10.41,-4.88228E-06
10.411,2.10538E-08
10.412,1.21226E-06
10.413,1.62779E-06
10.414,1.51698E-06
10.415,1.7386E-06
10.416,1.62779E-06
10.417,1.79401E-06
10.418,1.79401E-06
10.419,1.7109E-06
10.42,1.76631E-06
10.421,1.90482E-06
10.422,1.90482E-06
10.423,2.01563E-06
10.424,2.09874E-06
10.425,2.15414E-06
10.426,2.12644E-06
10.427,2.20955E-06
10.428,2.07103E-06
10.429,2.23725E-06
10.43,2.18184E-06
10.431,2.23725E-06
10.432,2.23725E-06
10.433,1.90482E-06
10.434,2.15414E-06
10.435,2.04333E-06
10.436,2.29265E-06
10.437,2.26495E-06
10.438,2.09874E-06
10.439,2.29265E-06
10.44,2.37576E-06
10.441,2.29265E-06
10.442,2.45887E-06
10.443,2.37576E-06
10.444,2.43116E-06
10.445,2.37576E-06
10.446,2.34806E-06
10.447,2.43116E-06
10.448,2.29265E-06
10.449,2.37576E-06
10.45,2.26495E-06
10.451,2.29265E-06
10.452,2.20955E-06
10.453,2.32036E-06
10.454,2.26495E-06
10.455,2.34806E-06
10.456,2.43116E-06
10.457,2.51427E-06
10.458,2.40346E-06
10.459,2.48657E-06
10.46,2.51427E-06
10.461,2.40346E-06
10.462,2.43116E-06
10.463,2.51427E-06
10.464,2.29265E-06
10.465,2.26495E-06
10.466,2.32036E-06
10.467,2.29265E-06
10.468,2.26495E-06
10.469,2.40346E-06
10.47,2.37576E-06
10.471,2.34806E-06
10.472,2.51427E-06
10.473,2.48657E-06
10.474,2.45887E-06
10.475,2.62508E-06
10.476,2.56968E-06
10.477,2.48657E-06
10.478,2.56968E-06
10.479,2.43116E-06
10.48,2.34806E-06
10.481,2.48657E-06
10.482,2.45887E-06
10.483,2.32036E-06
10.484,2.29265E-06
10.485,2.34806E-06
10.486,2.45887E-06
10.487,2.29265E-06
10.488,2.45887E-06
10.489,2.48657E-06
10.49,2.40346E-06
10.491,2.56968E-06
10.492,2.62508E-06
10.493,2.43116E-06
10.494,2.56968E-06
10.495,2.56968E-06
10.496,2.43116E-06
10.497,2.48657E-06
10.498,2.56968E-06
10.499,2.32036E-06
10.5,2.34806E-06
10.501,-0.000136026
10.502,-0.001086607
10.503,-0.001968569
10.504,-0.002680826
10.505,-0.003237395
10.506,-0.003690884
10.507,-0.004088414
10.508,-0.004448296
10.509,-0.004770226
10.51,-0.005048137
10.511,-0.005279397
10.512,-0.005466831
10.513,-0.005616064
10.514,-0.005734437
10.515,-0.0058276
10.516,-0.005901399
10.517,-0.005960904
10.518,-0.006007776
10.519,-0.006046421
10.52,-0.006077919
10.521,-0.006103655
10.522,-0.006124708
10.523,-0.006142521
10.524,-0.006157397
10.525,-0.006170113
10.526,-0.00618075
10.527,-0.006190086
10.528,-0.006198258
10.529,-0.00620499
10.53,-0.006211195
10.531,-0.006216265
10.532,-0.006220947
10.533,-0.006225157
10.534,-0.006228703
10.535,-0.006231972
10.536,-0.006234826
10.537,-0.006237291
10.538,-0.00623923
10.539,-0.00624164
10.54,-0.006243219
10.541,-0.006244965
10.542,-0.006246627
10.543,-0.006247846
10.544,-0.006249203
10.545,-0.006250173
10.546,-0.006251752
10.547,-0.006252777
10.548,-0.006253608
10.549,-0.006254799
10.55,-0.006255325
10.551,-0.006256378
10.552,-0.006256904
10.553,-0.006257542
10.554,-0.006258456
10.555,-0.006258954
10.556,-0.006259259
10.557,-0.006259869
10.558,-0.006260229
10.559,-0.006261087
10.56,-0.006261725
10.561,-0.00626214
10.562,-0.006262528
10.563,-0.00626311
10.564,-0.006263193
10.565,-0.00626383
10.566,-0.006264218
10.567,-0.006264412
10.568,-0.006265132
10.569,-0.006265409
10.57,-0.00626552
10.571,-0.006265852
10.572,-0.006266157
10.573,-0.006266379
10.574,-0.006266766
10.575,-0.006267016
10.576,-0.006267099
10.577,-0.00626757
10.578,-0.006267847
10.579,-0.006268013
10.58,-0.006268512
10.581,-0.0062689
10.582,-0.00626926
10.583,-0.006268955
10.584,-0.006269454
10.585,-0.006269398
10.586,-0.006269731
10.587,-0.006269841
10.588,-0.006269897
10.589,-0.006270312
10.59,-0.006270285
10.591,-0.006270756
10.592,-0.006270783
10.593,-0.006271033
10.594,-0.006271393
10.595,-0.006271504
10.596,-0.006271975
10.597,-0.006271781
10.598,-0.006272196
10.599,-0.006272307
10.6,-0.006272473
10.601,-0.006195904
10.602,-0.005526281
10.603,-0.004529686
10.604,-0.00307866
10.605,-0.001586303
10.606,-0.000633672
10.607,-0.000218828
10.608,-7.0537E-05
10.609,-2.08389E-05
10.61,-4.79917E-06
10.611,-1.45161E-07
10.612,1.12915E-06
10.613,1.43388E-06
10.614,1.54469E-06
10.615,1.57239E-06
10.616,1.79401E-06
10.617,1.60009E-06
10.618,1.82171E-06
10.619,1.76631E-06
10.62,1.98793E-06
10.621,1.98793E-06
10.622,1.90482E-06
10.623,1.98793E-06
10.624,2.09874E-06
10.625,2.04333E-06
10.626,2.12644E-06
10.627,2.01563E-06
10.628,2.01563E-06
10.629,1.98793E-06
10.63,2.12644E-06
10.631,2.04333E-06
10.632,2.04333E-06
10.633,2.07103E-06
10.634,2.20955E-06
10.635,2.18184E-06
10.636,2.29265E-06
10.637,2.23725E-06
10.638,2.34806E-06
10.639,2.34806E-06
10.64,2.29265E-06
10.641,2.32036E-06
10.642,2.29265E-06
10.643,2.29265E-06
10.644,2.26495E-06
10.645,2.18184E-06
10.646,2.23725E-06
10.647,2.09874E-06
10.648,2.34806E-06
10.649,2.23725E-06
10.65,2.26495E-06
10.651,2.34806E-06
10.652,2.26495E-06
10.653,2.43116E-06
10.654,2.40346E-06
10.655,2.59738E-06
10.656,2.29265E-06
10.657,2.37576E-06
10.658,2.43116E-06
10.659,2.51427E-06
10.66,2.23725E-06
10.661,2.20955E-06
10.662,2.29265E-06
10.663,2.32036E-06
10.664,2.32036E-06
10.665,2.29265E-06
10.666,2.37576E-06
10.667,2.29265E-06
10.668,2.45887E-06
10.669,2.48657E-06
10.67,2.48657E-06
10.671,2.48657E-06
10.672,2.45887E-06
10.673,2.37576E-06
10.674,2.45887E-06
10.675,2.54197E-06
10.676,2.32036E-06
10.677,2.45887E-06
10.678,2.43116E-06
10.679,2.40346E-06
10.68,2.32036E-06
10.681,2.26495E-06
10.682,2.45887E-06
10.683,2.32036E-06
10.684,2.45887E-06
10.685,2.65278E-06
10.686,2.51427E-06
10.687,2.48657E-06
10.688,2.56968E-06
10.689,2.37576E-06
10.69,2.54197E-06
10.691,2.51427E-06
10.692,2.45887E-06
10.693,2.54197E-06
10.694,2.34806E-06
10.695,2.32036E-06
10.696,2.43116E-06
10.697,2.51427E-06
10.698,2.37576E-06
10.699,2.48657E-06
10.7,2.48657E-06
10.701,-0.000135028
10.702,-0.001085055
10.703,-0.001967433
10.704,-0.002680438
10.705,-0.003237312
10.706,-0.00369069
10.707,-0.004088275
10.708,-0.004448518
10.709,-0.004770697
10.71,-0.005048968
10.711,-0.005280061
10.712,-0.00546769
10.713,-0.00561684
10.714,-0.005734575
10.715,-0.005827877
10.716,-0.005901427
10.717,-0.005960821
10.718,-0.006007887
10.719,-0.006046227
10.72,-0.006077503
10.721,-0.006103516
10.722,-0.006124625
10.723,-0.00614241
10.724,-0.006157176
10.725,-0.006170002
10.726,-0.006180972
10.727,-0.006190142
10.728,-0.006198148
10.729,-0.006204962
10.73,-0.006210946
10.731,-0.006216182
10.732,-0.006220614
10.733,-0.006224825
10.734,-0.006228205
10.735,-0.006231363
10.736,-0.006234105
10.737,-0.006236737
10.738,-0.006239203
10.739,-0.006241225
10.74,-0.006243303
10.741,-0.006244882
10.742,-0.006246793
10.743,-0.00624815
10.744,-0.00624948
10.745,-0.006250616
10.746,-0.006251779
10.747,-0.006252555
10.748,-0.006253552
10.749,-0.006254411
10.75,-0.006255298
10.751,-0.00625599
10.752,-0.006256572
10.753,-0.006257181
10.754,-0.006258234
10.755,-0.006258428
10.756,-0.006259231
10.757,-0.006259924
10.758,-0.006260256
10.759,-0.006261143
10.76,-0.006261752
10.761,-0.006262334
10.762,-0.006262694
10.763,-0.006262971
10.764,-0.006263193
10.765,-0.006263442
10.766,-0.006263913
10.767,-0.006264439
10.768,-0.006264384
10.769,-0.006265049
10.77,-0.006265215
10.771,-0.006265631
10.772,-0.006265935
10.773,-0.006266212
10.774,-0.006266628
10.775,-0.006266877
10.776,-0.00626696
10.777,-0.006267321
10.778,-0.006267764
10.779,-0.006267708
10.78,-0.006268318
10.781,-0.006268484
10.782,-0.006268512
10.783,-0.006268872
10.784,-0.0062689
10.785,-0.006268955
10.786,-0.006269232
10.787,-0.006269648
10.788,-0.006269509
10.789,-0.006270008
10.79,-0.006270423
10.791,-0.006270395
10.792,-0.006270866
10.793,-0.00627095
10.794,-0.006271088
10.795,-0.006271365
10.796,-0.006271282
10.797,-0.006271642
10.798,-0.00627167
10.799,-0.006271808
10.8,-0.006271864
10.801,-0.006195931
10.802,-0.005527278
10.803,-0.004529575
10.804,-0.003074699
10.805,-0.001581317
10.806,-0.000630542
10.807,-0.000217415
10.808,-7.00107E-05
10.809,-2.09774E-05
10.81,-4.93768E-06
10.811,-2.5597E-07
10.812,1.12915E-06
10.813,1.46158E-06
10.814,1.6555E-06
10.815,1.62779E-06
10.816,1.84941E-06
10.817,1.79401E-06
10.818,1.84941E-06
10.819,1.90482E-06
10.82,2.04333E-06
10.821,1.84941E-06
10.822,1.93252E-06
10.823,1.90482E-06
10.824,1.90482E-06
10.825,1.93252E-06
10.826,1.98793E-06
10.827,2.09874E-06
10.828,2.01563E-06
10.829,2.04333E-06
10.83,2.18184E-06
10.831,2.20955E-06
10.832,2.12644E-06
10.833,2.32036E-06
10.834,2.32036E-06
10.835,2.26495E-06
10.836,2.34806E-06
10.837,2.26495E-06
10.838,2.20955E-06
10.839,2.09874E-06
10.84,2.29265E-06
10.841,2.12644E-06
10.842,2.09874E-06
10.843,2.18184E-06
10.844,2.20955E-06
10.845,2.20955E-06
10.846,2.34806E-06
10.847,2.32036E-06
10.848,2.40346E-06
10.849,2.48657E-06
10.85,2.40346E-06
10.851,2.40346E-06
10.852,2.34806E-06
10.853,2.37576E-06
10.854,2.29265E-06
10.855,2.32036E-06
10.856,2.26495E-06
10.857,2.26495E-06
10.858,2.20955E-06
10.859,2.45887E-06
10.86,2.34806E-06
10.861,2.29265E-06
10.862,2.29265E-06
10.863,2.51427E-06
10.864,2.32036E-06
10.865,2.56968E-06
10.866,2.56968E-06
10.867,2.45887E-06
10.868,2.48657E-06
10.869,2.51427E-06
10.87,2.56968E-06
10.871,2.51427E-06
10.872,2.34806E-06
10.873,2.37576E-06
10.874,2.37576E-06
10.875,2.32036E-06
10.876,2.37576E-06
10.877,2.32036E-06
10.878,2.40346E-06
10.879,2.45887E-06
10.88,2.59738E-06
10.881,2.43116E-06
10.882,2.54197E-06
10.883,2.56968E-06
10.884,2.54197E-06
10.885,2.62508E-06
10.886,2.34806E-06
10.887,2.40346E-06
10.888,2.29265E-06
10.889,2.48657E-06
10.89,2.26495E-06
10.891,2.40346E-06
10.892,2.37576E-06
10.893,2.34806E-06
10.894,2.48657E-06
10.895,2.43116E-06
10.896,2.48657E-06
10.897,2.65278E-06
10.898,2.48657E-06
10.899,2.68049E-06
10.9,2.40346E-06
10.901,-0.000133976
10.902,-0.001083393
10.903,-0.001966353
10.904,-0.002679413
10.905,-0.003237146
10.906,-0.003690884
10.907,-0.004088442
10.908,-0.004449293
10.909,-0.004771445
10.91,-0.005049827
10.911,-0.005280699
10.912,-0.005467884
10.913,-0.005617089
10.914,-0.005734908
10.915,-0.005827905
10.916,-0.005901787
10.917,-0.005960932
10.918,-0.006007915
10.919,-0.006046421
10.92,-0.006077864
10.921,-0.006103544
10.922,-0.006124875
10.923,-0.006142743
10.924,-0.006157286
10.925,-0.006170251
10.926,-0.006180972
10.927,-0.006190003
10.928,-0.006198231
10.929,-0.006204852
10.93,-0.00621078
10.931,-0.006215905
10.932,-0.006220642
10.933,-0.006224853
10.934,-0.006228177
10.935,-0.006231557
10.936,-0.006234161
10.937,-0.006237069
10.938,-0.006239286
10.939,-0.006241446
10.94,-0.006243109
10.941,-0.006244965
10.942,-0.006246682
10.943,-0.006247818
10.944,-0.006249397
10.945,-0.006250117
10.946,-0.006251253
10.947,-0.006252278
10.948,-0.006253137
10.949,-0.006254217
10.95,-0.006255242
10.951,-0.006255852
10.952,-0.006256655
10.953,-0.006257431
10.954,-0.006258123
10.955,-0.006258927
10.956,-0.006259592
10.957,-0.006259813
10.958,-0.006260589
10.959,-0.006261032
10.96,-0.006261669
10.961,-0.006262002
10.962,-0.006262417
10.963,-0.006262694
10.964,-0.006262999
10.965,-0.006263581
10.966,-0.006263941
10.967,-0.006264135
10.968,-0.006264384
10.969,-0.006264938
10.97,-0.006265326
10.971,-0.00626588
10.972,-0.006266102
10.973,-0.006266406
10.974,-0.006266406
10.975,-0.006267016
10.976,-0.006267016
10.977,-0.006267293
10.978,-0.006267404
10.979,-0.006267764
10.98,-0.006267985
10.981,-0.006268401
10.982,-0.006268456
10.983,-0.0062689
10.984,-0.006269038
10.985,-0.006269149
10.986,-0.006269426
10.987,-0.006269481
10.988,-0.006270035
10.989,-0.006269897
10.99,-0.006270312
10.991,-0.006270562
10.992,-0.006270479
10.993,-0.006270534
10.994,-0.006270866
10.995,-0.006270922
10.996,-0.006270811
10.997,-0.006271337
10.998,-0.006271476
10.999,-0.006271476
11,-0.006272002
11.001,-0.006196569
11.002,-0.005528414
11.003,-0.004530351
11.004,-0.003074477
11.005,-0.001580264
11.006,-0.00062924
11.007,-0.000216861
11.008,-6.9706E-05
11.009,-2.05341E-05
11.01,-4.88228E-06
11.011,-6.20534E-08
11.012,1.32307E-06
11.013,1.62779E-06
11.014,1.54469E-06
11.015,1.6555E-06
11.016,1.7109E-06
11.017,1.76631E-06
11.018,1.6832E-06
11.019,1.84941E-06
11.02,1.6832E-06
11.021,1.87712E-06
11.022,1.96022E-06
11.023,1.6832E-06
11.024,1.96022E-06
11.025,1.93252E-06
11.026,2.04333E-06
11.027,2.20955E-06
11.028,2.20955E-06
11.029,2.20955E-06
11.03,2.12644E-06
11.031,2.23725E-06
11.032,2.12644E-06
11.033,2.26495E-06
11.034,2.20955E-06
11.035,2.18184E-06
11.036,2.04333E-06
11.037,2.12644E-06
11.038,2.20955E-06
11.039,2.15414E-06
11.04,2.20955E-06
11.041,2.23725E-06
11.042,2.40346E-06
11.043,2.37576E-06
11.044,2.48657E-06
11.045,2.34806E-06
11.046,2.34806E-06
11.047,2.29265E-06
11.048,2.37576E-06
11.049,2.40346E-06
11.05,2.15414E-06
11.051,2.23725E-06
11.052,2.32036E-06
11.053,2.26495E-06
11.054,2.23725E-06
11.055,2.34806E-06
11.056,2.34806E-06
11.057,2.23725E-06
11.058,2.34806E-06
11.059,2.45887E-06
11.06,2.51427E-06
11.061,2.62508E-06
11.062,2.54197E-06
11.063,2.56968E-06
11.064,2.51427E-06
11.065,2.40346E-06
11.066,2.43116E-06
11.067,2.34806E-06
11.068,2.32036E-06
11.069,2.26495E-06
11.07,2.37576E-06
11.071,2.34806E-06
11.072,2.40346E-06
11.073,2.43116E-06
11.074,2.40346E-06
11.075,2.48657E-06
11.076,2.51427E-06
11.077,2.65278E-06
11.078,2.54197E-06
11.079,2.43116E-06
11.08,2.70819E-06
11.081,2.43116E-06
11.082,2.51427E-06
11.083,2.43116E-06
11.084,2.37576E-06
11.085,2.32036E-06
11.086,2.40346E-06
11.087,2.40346E-06
11.088,2.43116E-06
11.089,2.26495E-06
11.09,2.59738E-06
11.091,2.48657E-06
11.092,2.54197E-06
11.093,2.59738E-06
11.094,2.73589E-06
11.095,2.51427E-06
11.096,2.59738E-06
11.097,2.45887E-06
11.098,2.68049E-06
11.099,2.37576E-06
11.1,2.56968E-06
11.101,-0.000133588
11.102,-0.001082368
11.103,-0.001966048
11.104,-0.002679635
11.105,-0.00323698
11.106,-0.003690856
11.107,-0.004088608
11.108,-0.004448656
11.109,-0.004770946
11.11,-0.005048857
11.111,-0.005280061
11.112,-0.005467164
11.113,-0.005616452
11.114,-0.00573488
11.115,-0.005827683
11.116,-0.005901759
11.117,-0.005960904
11.118,-0.006007915
11.119,-0.006046449
11.12,-0.006077836
11.121,-0.006103571
11.122,-0.00612493
11.123,-0.00614266
11.124,-0.00615737
11.125,-0.006170002
11.126,-0.006180723
11.127,-0.006190169
11.128,-0.006198037
11.129,-0.006204962
11.13,-0.006210974
11.131,-0.006216376
11.132,-0.006220753
11.133,-0.006225019
11.134,-0.006228593
11.135,-0.006231972
11.136,-0.006234687
11.137,-0.006237347
11.138,-0.006239701
11.139,-0.006241446
11.14,-0.006243663
11.141,-0.006245048
11.142,-0.006246876
11.143,-0.006247901
11.144,-0.006249314
11.145,-0.006250561
11.146,-0.006251779
11.147,-0.006252666
11.148,-0.006253691
11.149,-0.006254577
11.15,-0.006255547
11.151,-0.006256323
11.152,-0.006256988
11.153,-0.006257486
11.154,-0.006258428
11.155,-0.006259038
11.156,-0.006259564
11.157,-0.006259979
11.158,-0.00626045
11.159,-0.006260921
11.16,-0.006261642
11.161,-0.006262029
11.162,-0.006262417
11.163,-0.006262805
11.164,-0.006263276
11.165,-0.006263581
11.166,-0.006263969
11.167,-0.006264439
11.168,-0.006264661
11.169,-0.006265271
11.17,-0.006265464
11.171,-0.006265908
11.172,-0.006266074
11.173,-0.006266157
11.174,-0.006266656
11.175,-0.006266683
11.176,-0.006267293
11.177,-0.006267321
11.178,-0.00626757
11.179,-0.006268013
11.18,-0.006268373
11.181,-0.006268623
11.182,-0.006268955
11.183,-0.006269121
11.184,-0.00626926
11.185,-0.006269537
11.186,-0.006269564
11.187,-0.006269952
11.188,-0.006270008
11.189,-0.006270118
11.19,-0.006270257
11.191,-0.006270368
11.192,-0.006270534
11.193,-0.006270756
11.194,-0.006271088
11.195,-0.006271088
11.196,-0.006271199
11.197,-0.006271642
11.198,-0.006271808
11.199,-0.006272279
11.2,-0.006272307
11.201,-0.006197649
11.202,-0.005530574
11.203,-0.00453506
11.204,-0.003082373
11.205,-0.001586829
11.206,-0.000633423
11.207,-0.000218523
11.208,-7.03708E-05
11.209,-2.08389E-05
11.21,-4.90998E-06
11.211,-6.20534E-08
11.212,1.07375E-06
11.213,1.46158E-06
11.214,1.57239E-06
11.215,1.57239E-06
11.216,1.6832E-06
11.217,1.57239E-06
11.218,1.79401E-06
11.219,1.82171E-06
11.22,1.93252E-06
11.221,1.90482E-06
11.222,1.98793E-06
11.223,2.09874E-06
11.224,2.01563E-06
11.225,2.12644E-06
11.226,2.09874E-06
11.227,2.18184E-06
11.228,2.04333E-06
11.229,2.09874E-06
11.23,1.98793E-06
11.231,2.18184E-06
11.232,1.96022E-06
11.233,2.20955E-06
11.234,2.09874E-06
11.235,2.07103E-06
11.236,2.12644E-06
11.237,2.40346E-06
11.238,2.29265E-06
11.239,2.34806E-06
11.24,2.37576E-06
11.241,2.40346E-06
11.242,2.29265E-06
11.243,2.40346E-06
11.244,2.34806E-06
11.245,2.37576E-06
11.246,2.09874E-06
11.247,2.29265E-06
11.248,2.29265E-06
11.249,2.15414E-06
11.25,2.48657E-06
11.251,2.15414E-06
11.252,2.32036E-06
11.253,2.43116E-06
11.254,2.34806E-06
11.255,2.56968E-06
11.256,2.40346E-06
11.257,2.54197E-06
11.258,2.51427E-06
11.259,2.48657E-06
11.26,2.54197E-06
11.261,2.34806E-06
11.262,2.34806E-06
11.263,2.34806E-06
11.264,2.37576E-06
11.265,2.23725E-06
11.266,2.45887E-06
11.267,2.37576E-06
11.268,2.45887E-06
11.269,2.48657E-06
11.27,2.48657E-06
11.271,2.34806E-06
11.272,2.54197E-06
11.273,2.51427E-06
11.274,2.56968E-06
11.275,2.51427E-06
11.276,2.59738E-06
11.277,2.37576E-06
11.278,2.37576E-06
11.279,2.26495E-06
11.28,2.40346E-06
11.281,2.32036E-06
11.282,2.37576E-06
11.283,2.26495E-06
11.284,2.34806E-06
11.285,2.51427E-06
11.286,2.43116E-06
11.287,2.54197E-06
11.288,2.65278E-06
11.289,2.65278E-06
11.29,2.51427E-06
11.291,2.51427E-06
11.292,2.48657E-06
11.293,2.48657E-06
11.294,2.40346E-06
11.295,2.43116E-06
11.296,2.43116E-06
11.297,2.37576E-06
11.298,2.56968E-06
11.299,2.43116E-06
11.3,2.40346E-06
11.301,-0.000132563
11.302,-0.001081842
11.303,-0.001964995
11.304,-0.002678305
11.305,-0.003235872
11.306,-0.003689693
11.307,-0.0040875
11.308,-0.004447797
11.309,-0.004770226
11.31,-0.005048469
11.311,-0.005279895
11.312,-0.005467579
11.313,-0.00561684
11.314,-0.005734714
11.315,-0.005828043
11.316,-0.005901981
11.317,-0.005960959
11.318,-0.006008247
11.319,-0.006046394
11.32,-0.006078113
11.321,-0.006103738
11.322,-0.006125013
11.323,-0.006142909
11.324,-0.006157647
11.325,-0.006170307
11.326,-0.006181166
11.327,-0.006190391
11.328,-0.006198535
11.329,-0.006205461
11.33,-0.006211334
11.331,-0.006216625
11.332,-0.006221251
11.333,-0.006225157
11.334,-0.006228731
11.335,-0.006232194
11.336,-0.006234909
11.337,-0.00623743
11.338,-0.006239452
11.339,-0.00624189
11.34,-0.006243718
11.341,-0.006245657
11.342,-0.006247098
11.343,-0.006248594
11.344,-0.006249923
11.345,-0.006251059
11.346,-0.006252167
11.347,-0.006253137
11.348,-0.006254134
11.349,-0.006254965
11.35,-0.006255879
11.351,-0.006256544
11.352,-0.006257403
11.353,-0.006257985
11.354,-0.006258733
11.355,-0.006259121
11.356,-0.006259896
11.357,-0.006260229
11.358,-0.00626106
11.359,-0.006261669
11.36,-0.006262029
11.361,-0.006262805
11.362,-0.006263248
11.363,-0.006263414
11.364,-0.006263885
11.365,-0.006264079
11.366,-0.006264467
11.367,-0.006264716
11.368,-0.00626516
11.369,-0.006265548
11.37,-0.006265437
11.371,-0.00626624
11.372,-0.006266323
11.373,-0.006266711
11.374,-0.006267127
11.375,-0.006267514
11.376,-0.006267542
11.377,-0.006268152
11.378,-0.00626829
11.379,-0.006268595
11.38,-0.00626901
11.381,-0.006269398
11.382,-0.006269093
11.383,-0.006269564
11.384,-0.006269731
11.385,-0.006269675
11.386,-0.006270091
11.387,-0.006269897
11.388,-0.006270645
11.389,-0.006270617
11.39,-0.006270839
11.391,-0.006271143
11.392,-0.006271282
11.393,-0.006271725
11.394,-0.006271698
11.395,-0.006272141
11.396,-0.006272252
11.397,-0.006272002
11.398,-0.006272529
11.399,-0.006272445
11.4,-0.006272916
11.401,-0.006198757
11.402,-0.005532292
11.403,-0.004538883
11.404,-0.00308891
11.405,-0.001594558
11.406,-0.000637966
11.407,-0.000220435
11.408,-7.1008E-05
11.409,-2.12267E-05
11.41,-5.1593E-06
11.411,-2.28268E-07
11.412,1.21226E-06
11.413,1.43388E-06
11.414,1.60009E-06
11.415,1.7386E-06
11.416,1.76631E-06
11.417,1.84941E-06
11.418,1.93252E-06
11.419,2.04333E-06
11.42,2.01563E-06
11.421,2.01563E-06
11.422,2.01563E-06
11.423,2.07103E-06
11.424,2.04333E-06
11.425,2.07103E-06
11.426,1.96022E-06
11.427,2.07103E-06
11.428,2.04333E-06
11.429,2.15414E-06
11.43,2.12644E-06
11.431,2.15414E-06
11.432,2.18184E-06
11.433,2.15414E-06
11.434,2.18184E-06
11.435,2.43116E-06
11.436,2.34806E-06
11.437,2.29265E-06
11.438,2.23725E-06
11.439,2.34806E-06
11.44,2.29265E-06
11.441,2.20955E-06
11.442,2.09874E-06
11.443,2.15414E-06
11.444,2.20955E-06
11.445,2.26495E-06
11.446,2.37576E-06
11.447,2.26495E-06
11.448,2.43116E-06
11.449,2.29265E-06
11.45,2.56968E-06
11.451,2.48657E-06
11.452,2.51427E-06
11.453,2.40346E-06
11.454,2.48657E-06
11.455,2.40346E-06
11.456,2.54197E-06
11.457,2.32036E-06
11.458,2.34806E-06
11.459,2.20955E-06
11.46,2.29265E-06
11.461,2.34806E-06
11.462,2.45887E-06
11.463,2.32036E-06
11.464,2.56968E-06
11.465,2.45887E-06
11.466,2.48657E-06
11.467,2.54197E-06
11.468,2.56968E-06
11.469,2.62508E-06
11.47,2.48657E-06
11.471,2.51427E-06
11.472,2.48657E-06
11.473,2.43116E-06
11.474,2.40346E-06
11.475,2.37576E-06
11.476,2.34806E-06
11.477,2.54197E-06
11.478,2.32036E-06
11.479,2.45887E-06
11.48,2.48657E-06
11.481,2.48657E-06
11.482,2.48657E-06
11.483,2.68049E-06
11.484,2.54197E-06
11.485,2.48657E-06
11.486,2.62508E-06
11.487,2.65278E-06
11.488,2.62508E-06
11.489,2.45887E-06
11.49,2.37576E-06
11.491,2.45887E-06
11.492,2.23725E-06
11.493,2.51427E-06
11.494,2.45887E-06
11.495,2.37576E-06
11.496,2.54197E-06
11.497,2.56968E-06
11.498,2.54197E-06
11.499,2.59738E-06
11.5,2.68049E-06
11.501,-0.000131593
11.502,-0.001079875
11.503,-0.001963776
11.504,-0.002677557
11.505,-0.003234874
11.506,-0.003688973
11.507,-0.004086475
11.508,-0.004447022
11.509,-0.004769284
11.51,-0.005047666
11.511,-0.005278926
11.512,-0.005466942
11.513,-0.005615926
11.514,-0.005734243
11.515,-0.005827434
11.516,-0.005901482
11.517,-0.005960378
11.518,-0.006007943
11.519,-0.006046449
11.52,-0.006077808
11.521,-0.00610371
11.522,-0.006125096
11.523,-0.00614302
11.524,-0.006157951
11.525,-0.006170944
11.526,-0.006181388
11.527,-0.006190751
11.528,-0.006198508
11.529,-0.006205516
11.53,-0.006211362
11.531,-0.006216653
11.532,-0.006221224
11.533,-0.006225102
11.534,-0.006228897
11.535,-0.006231917
11.536,-0.006234881
11.537,-0.006237457
11.538,-0.006239784
11.539,-0.006242056
11.54,-0.006244078
11.541,-0.006245796
